Ref	Passage	Observateur	Point	DateHeure	Espece	nMalAd10	nAutAd10	nMalAd5	nAutAd5	distMem
4600208	b	Pierre Tourret	58	2019-05-31 07:29:00	Fauvette à tête noire	0	1	0	0	183,7015483
4600210	b	Pierre Tourret	58	2019-05-31 07:30:00	Pie-grièche écorcheur	0	1	0	0	131,787602
4600209	b	Pierre Tourret	58	2019-05-31 07:30:00	Pie-grièche écorcheur	1	0	0	0	153,1523023
4600211	b	Pierre Tourret	58	2019-05-31 07:31:00	Alouette des champs	1	0	0	0	161,383383
4600185	b	Pierre Tourret	59	2019-05-31 07:41:00	Pouillot véloce	1	0	1	0	80,25963919
4600188	b	Pierre Tourret	59	2019-05-31 07:42:00	Bruant zizi	1	0	1	0	72,53039699
4600187	b	Pierre Tourret	59	2019-05-31 07:42:00	Fauvette à tête noire	0	1	0	1	91,70486583
4600186	b	Pierre Tourret	59	2019-05-31 07:42:00	Pipit des arbres	1	0	1	0	94,7737058
4600189	b	Pierre Tourret	59	2019-05-31 07:42:00	Fauvette à tête noire	0	1	0	1	121,9850431
4600190	b	Pierre Tourret	59	2019-05-31 07:43:00	Pouillot de Bonelli	1	0	1	0	69,92635011
4600212	b	Pierre Tourret	59	2019-05-31 07:44:00	Bruant jaune	1	0	1	0	209,8559075
4600213	b	Pierre Tourret	59	2019-05-31 07:45:00	Fauvette à tête noire	0	1	0	1	62,42669539
4600214	b	Pierre Tourret	59	2019-05-31 07:46:00	Merle noir	1	0	0	0	53,05282144
4600215	b	Pierre Tourret	59	2019-05-31 07:46:00	Merle noir	1	0	0	0	65,852683
4600220	b	Pierre Tourret	59	2019-05-31 07:46:00	Tourterelle des bois	1	0	0	0	77,69454956
4600216	b	Pierre Tourret	59	2019-05-31 07:47:00	Rossignol philomèle	1	0	0	0	214,2936788
4600217	b	Pierre Tourret	59	2019-05-31 07:48:00	Fauvette grisette	1	0	0	0	34,35517859
4600218	b	Pierre Tourret	59	2019-05-31 07:49:00	Fauvette grisette	1	0	0	0	54,49599521
4600219	b	Pierre Tourret	59	2019-05-31 07:52:00	Rossignol philomèle	0	1	0	0	19,88678026
4600223	b	Pierre Tourret	60	2019-05-31 08:06:00	Merle noir	0	0	0	0	37,12934577
4600222	b	Pierre Tourret	60	2019-05-31 08:06:00	Pie-grièche écorcheur	1	0	1	0	65,95251861
4600221	b	Pierre Tourret	60	2019-05-31 08:06:00	Pipit des arbres	1	0	1	0	170,7032105
4600224	b	Pierre Tourret	60	2019-05-31 08:07:00	Merle noir	1	0	1	0	166,2632945
4600225	b	Pierre Tourret	60	2019-05-31 08:08:00	Pie-grièche écorcheur	0	1	0	1	147,2897885
4600226	b	Pierre Tourret	60	2019-05-31 08:08:00	Pinson des arbres	0	1	0	1	223,5173219
4600227	b	Pierre Tourret	60	2019-05-31 08:08:00	Pinson des arbres	0	1	0	1	275,0976747
4600251	b	Pierre Tourret	60	2019-05-31 08:09:00	Alouette des champs	1	0	1	0	89,10780016
4600250	b	Pierre Tourret	60	2019-05-31 08:09:00	Pouillot véloce	1	0	1	0	191,2456326
4600253	b	Pierre Tourret	60	2019-05-31 08:10:00	Alouette des champs	0	1	0	0	132,1448585
4600254	b	Pierre Tourret	60	2019-05-31 08:10:00	Fauvette à tête noire	1	0	0	0	246,9755675
4600255	b	Pierre Tourret	60	2019-05-31 08:11:00	Fauvette grisette	1	0	0	0	117,7035267
4600256	b	Pierre Tourret	60	2019-05-31 08:12:00	Alouette des champs	0	1	0	0	36,85914201
4600257	b	Pierre Tourret	60	2019-05-31 08:12:00	Fauvette à tête noire	0	1	0	0	137,8473281
4600259	b	Pierre Tourret	60	2019-05-31 08:13:00	Pie-grièche écorcheur	0	1	0	0	59,01675875
4600258	b	Pierre Tourret	60	2019-05-31 08:13:00	Rossignol philomèle	1	0	0	0	176,9413963
4600260	b	Pierre Tourret	60	2019-05-31 08:16:00	Bruant jaune	1	0	0	0	143,1049069
