ACDC	24	158	2	46.3167347634532
ACDC	24	158	2	11.0018663601582
ACDC	24	158	2	10.843323181859
ACDC	24	159	2	11.1567640779112
ACDC	24	159	2	66.4083266445324
ACDC	24	159	2	131.100424918519
ACDC	24	160	2	79.5654770866412
ACDC	24	160	2	90.2758141376254
ACDC	24	160	2	62.1941037704651
ACDC	24	160	2	111.382179654727
ACDC	24	161	2	114.044346072595
ACDC	24	161	2	189.183194434675
ACDC	24	161	2	200.770114550447
ACDC	24	162	2	152.0552285556
ACDC	24	162	2	138.842706979301
ACDC	24	163	2	87.780892522178
ACDC	24	163	2	108.594288715387
ACDC	24	163	2	95.2728504014871
ACDC	24	163	2	52.3395497902679
ACDC	24	163	2	119.410598970313
ACDC	24	163	2	280.075877301845
ACDC	24	164	2	70.7470286867231
ACDC	24	164	2	192.286911680354
ACDC	24	164	2	230.177686433325
ACDC	24	164	2	153.075748045859
ACDC	24	164	2	23.867882650729
ACDC	24	164	2	13.3077544861843
ACDC	24	164	2	58.0453762518327
ACDC	24	165	2	194.254446805344
ACDC	24	165	2	66.9140512357384
ACDC	24	165	2	88.0361491439023
ACDC	24	165	2	63.4121481140239
ACDC	24	165	2	105.555271997419
ACDC	24	165	2	64.6750704153042
ACDC	24	165	2	94.6100175194648
ACDC	24	166	2	214.321423325492
ACDC	24	166	2	94.7717470419758
ACDC	24	166	2	25.2397120836358
ACDC	24	166	2	216.772338900645
ACDC	24	166	2	72.9152631868286
ACDC	24	174	2	28.5949589014743
ACDC	24	175	2	83.891284340625
ACDC	24	175	2	76.8768121594653
ACDC	24	176	1	28.0754151110351
ACDC	24	176	1	49.5696385421205
ACDC	24	176	1	45.3144164011651
ACDC	24	177	2	138.220279567536
ACDC	24	177	2	83.832758745915
ACDC	24	177	2	150.376386871769
ACDC	24	177	2	105.882992373534
ACDC	24	177	2	143.938722410584
ACDC	24	177	2	84.898727790308
ACDC	24	177	2	197.424492668802
ACDC	24	178	2	232.976994417462
ACDC	24	179	2	
ACDC	24	180	2	68.6919884482679
ACDC	24	180	2	85.9287549144079
ACDC	24	180	2	177.810620078401
ACDC	24	180	2	87.484807470312
ACDC	24	180	2	119.699426540422
ACDC	24	181	2	22.2844932031778
ACDC	24	181	2	89.6151454414658
ACDC	24	181	2	94.9491968345918
ACDC	24	181	2	40.7320702456963
ACDC	24	181	2	140.311779098795
ACDC	24	182	2	90.994573558546
ACDC	24	182	2	57.1407845012397
ACDC	24	182	2	43.7022436949703
ACDC	24	182	2	87.6460291521443
ACDC	24	182	2	184.419513441423
ACDC	24	182	2	63.9809267697648
ACDC	24	182	2	175.147686731569
ACDC	24	182	2	233.873721138026
ACDC	24	183	2	488.187599344441
ACDC	24	183	2	470.874664385611
ACDC	24	183	2	511.409745300912
ACDC	24	183	2	368.42117877621
ACDC	24	183	2	368.42117877621
ACDC	24	183	2	396.372026841634
ACDC	24	183	2	396.372026841634
ACDC	24	183	2	399.547106167211
ACDC	24	184	2	127.847457154744
ACDC	24	184	2	221.945494896359
ACDC	24	184	2	369.678167296489
ACDC	24	184	2	379.639941374616
ACDC	24	184	2	379.639941374616
ACDC	24	184	2	248.822403077431
ACDC	24	184	2	133.259979974076
ACDC	24	184	2	183.099150676003
ACDC	24	184	2	127.847457154744
ACDC	24	185	2	34.8217140132081
ACDC	24	185	2	401.412833410432
ACDC	24	185	2	298.994038093736
ACDC	24	185	2	270.092908583355
ACDC	24	185	2	281.504084480844
ACDC	24	185	2	74.1392620611379
ACDC	24	185	2	39.9877292446527
ACDC	24	185	2	56.7561183850908
ACDC	24	192	2	94.453521600305
ACDC	24	192	2	1.21209447400735
ACDC	24	193	2	58.3362993930449
ACDC	24	193	2	43.1857940848726
ACDC	24	194	2	184.669138392927
ACDC	24	194	2	53.6930284182815
ACDC	24	195	2	90.5071157462212
ACDC	24	196	2	93.9549633110319
ACDC	24	196	2	25.9492606616926
ACDC	24	197	2	67.4278673885089
ACDC	24	197	2	77.6649774216233
ACDC	24	197	2	90.7462172545935
ACDC	24	198	2	138.803462349692
ACDC	24	198	2	82.7403148152994
ACDC	24	199	2	152.836412669558
ACDC	24	200	2	80.4150968603295
ACDC	24	200	2	127.722924787418
ACDC	24	200	2	71.7463215779993
ACDC	24	201	2	200.1645239471
ACDC	24	201	2	261.553033281183
ACDC	24	201	2	259.353948088612
ACDC	24	202	2	113.951974939173
ACDC	24	202	2	366.984383223066
ACDC	24	210	2	171.837962644937
ACDC	24	210	2	75.4646388656986
ACDC	24	210	2	75.4571212069106
ACDC	24	211	2	226.244901982929
ACDC	24	212	2	149.766660428974
ACDC	24	212	2	177.256970936467
ACDC	24	212	2	135.63081332074
ACDC	24	212	2	125.049097720932
ACDC	24	212	2	47.7769044226977
ACDC	24	212	2	111.95899451544
ACDC	24	212	2	242.146655918217
ACDC	24	213	2	168.948022451692
ACDC	24	213	2	175.999853708534
ACDC	24	213	2	187.273530537381
ACDC	24	213	2	193.324813426341
ACDC	24	213	2	148.706106614272
ACDC	24	213	2	249.842515918774
ACDC	24	213	2	115.648343142872
ACDC	24	213	2	55.3867034165114
ACDC	24	213	2	170.847887795215
ACDC	24	215	2	79.7881807600972
ACDC	24	215	2	78.8303512828083
ACDC	24	216	2	102.819517232681
ACDC	24	216	2	66.5912768025494
ACDC	24	216	2	62.1327320747808
ACDC	24	216	2	57.9835564897463
ACDC	24	218	2	124.44432158866
ACDC	24	218	2	98.1861206524536
ACDC	24	218	2	95.1608221688229
ACDC	24	219	2	85.0910895736893
ACDC	24	219	2	127.49530481444
ACDC	24	219	2	59.4615938867927
ACDC	24	219	2	37.6226780736719
ACDC	24	228	2	55.5154377143234
ACDC	24	228	2	230.637409520067
ACDC	24	229	2	74.9742855638638
ACDC	24	229	2	64.4737136060858
ACDC	24	229	2	93.8889046216105
ACDC	24	229	2	52.602983639721
ACDC	24	229	2	87.9658458755123
ACDC	24	229	2	104.487531304497
ACDC	24	229	2	76.5017967209126
ACDC	24	229	2	110.541326606429
ACDC	24	232	2	27.7993649052719
ACDC	24	232	2	32.9362936308021
ACDC	24	232	2	87.0665440228693
ACDC	24	232	2	19.1577673253517
ACDC	24	232	2	25.3479994853195
ACDC	24	233	2	203.369217917056
ACDC	24	233	2	86.3474680144886
ACDC	24	233	2	129.346865883998
ACDC	24	233	2	92.8522801044085
ACDC	24	233	2	158.254604377097
ACDC	24	233	2	76.8481927300906
ACDC	24	245	2	155.108190017018
ACDC	24	245	2	151.022774239461
ACDC	24	245	2	101.963697436865
ACDC	24	246	2	20.7589108116397
ACDC	24	246	2	70.2976609878711
ACDC	24	246	2	140.661722860329
ACDC	24	246	2	160.426472426938
ACDC	24	246	2	41.0541271398574
ACDC	24	247	2	85.5646070113759
ACDC	24	247	2	190.722461348807
ACDC	24	247	2	198.892686746846
ACDC	24	247	2	99.8608358872056
ACDC	24	247	2	148.772353536492
ACDC	24	247	2	230.585203664887
ACDC	24	247	2	77.4914058552608
ACDC	24	247	2	157.108206724994
ACDC	24	247	2	296.870433252901
ACDC	24	247	2	93.2856979385514
ACDC	24	250	2	151.03292496818
ACDC	24	250	2	111.968698306765
ACDC	24	250	2	167.856303711846
ACDC	24	250	2	77.1764400057727
ACDC	24	262	2	35.868614010698
ACDC	24	262	2	45.9462924066999
ACDC	24	263	2	
ACDC	24	265	2	21.9737497822554
ACDC	24	265	2	71.4426534908887
ACDC	24	265	2	92.150106894278
ACDC	24	265	2	192.22103972524
ACDC	24	265	2	220.25432946249
ACDC	24	265	2	65.5692770735142
ACDC	24	265	2	94.6441121500707
ACDC	24	265	2	84.29988379559
ACDC	24	265	2	163.278686152778
ACDC	24	265	2	54.3653824717004
ACDC	24	265	2	146.697371510992
ACDC	24	265	2	209.971089898003
ACDC	24	266	2	64.8538272823471
ACDC	24	266	2	130.675926323029
ACDC	24	266	2	149.549935313971
ACDC	24	266	2	68.6603128746456
ACDC	24	266	2	25.1408890666638
ACDC	24	266	2	84.431150746089
ACDC	24	266	2	62.0915483942148
ACDC	24	280	2	25.5275636607917
ACDC	24	281	2	62.1797984254821
ACDC	24	282	2	126.880160039387
ACDC	24	282	2	83.0924633268964
ACDC	24	284	2	47.4840336285964
ACDC	24	284	2	133.901681372054
ACDC	24	284	2	31.7274853701491
ACDC	24	284	2	167.400297167681
ACDC	24	284	2	154.222902439526
ACDC	24	284	2	166.370326143155
ACDC	24	284	2	74.2205932370221
ACDC	24	299	2	109.951629101547
ACDC	24	299	2	87.1399209604772
ACDC	24	299	2	99.57980362458
ACDC	24	300	2	86.8098242229232
ACDC	24	301	2	
